id,symbol,name,categories,circulation_supply,total_supply,market_cap_rank,exchange,crypto_pair(usd)
starknet,strk,Starknet,"['Infrastructure', 'Smart Contract Platform', 'Ethereum Ecosystem', 'Layer 2 (L2)', 'Zero Knowledge (ZK)', 'Starknet Ecosystem', 'Paradigm Portfolio', 'Coinbase Ventures Portfolio', 'Rollup', 'Multicoin Capital Portfolio', 'Alameda Research Portfolio', 'Pantera Capital Portfolio', 'GMCI Layer 2 Index', 'Consensys Portfolio', 'Sequoia Capital Portfolio', 'GMCI Index', 'Polychain Capital Portfolio']",2905277827.224526,10000000000.0,166,Binance,STRK/USDT
stasis-eurs,eurs,STASIS EURO,"['Stablecoins', 'EUR Stablecoin', 'Polygon Ecosystem', 'Ethereum Ecosystem', 'Real World Assets (RWA)', 'Fiat-backed Stablecoin']",124125940.0,124125940.0,304,Curve (Ethereum),0X1A7E4E63778B4F12A199C062F3EFDD288AFCBCE8/0XDB25F211AB05B1C97D595516F45794528A807AD8
status,snt,Status,"['Software as a service', 'Ethereum Ecosystem', 'Energi Ecosystem']",3960483788.3096976,6804870174.0,445,Binance,SNT/USDT
steakhouse-usdc-morpho-vault,steakusdc,Steakhouse USDC Morpho Vault,"['Decentralized Finance (DeFi)', 'Ethereum Ecosystem', 'Morpho Ecosystem']",117430053.9980091,117430053.9980091,320,,/
steem-dollars,sbd,Steem Dollars,['SocialFi'],9750521.0,9750521.0,1550,HTX,SBD/USDT
steem,steem,Steem,['SocialFi'],506345947.749,507618764.194,556,HTX,STEEM/USDT
stellar,xlm,Stellar,"['Smart Contract Platform', 'Stellar Ecosystem', 'GMCI 30 Index', 'GMCI Index', 'Made in USA', 'Coinbase 50 Index']",30779381505.25449,50001786892.81792,17,Binance,XLM/USDT
step-finance,step,Step Finance,"['Decentralized Finance (DeFi)', 'Solana Ecosystem', 'Alameda Research Portfolio']",318038432.6610835,349999459.0179188,1012,Raydium,STEPASCQOEIOFXXWGNH2SLBDFP9D8RVKZ2YP39IDPYT/EPJFWDD5AUFQSSQEM2QN1XZYBAPC8G4WEGGKZWYTDT1V
stepn,gmt,GMT,"['Gaming (GameFi)', 'NFT', 'BNB Chain Ecosystem', 'Solana Ecosystem', 'Polygon Ecosystem', 'Play To Earn', 'Move To Earn', 'Ethereum Ecosystem', 'Binance Launchpad', 'Gaming Governance Token', 'Sports Games', 'Alameda Research Portfolio', 'YZi Labs (Prev. Binance Labs) Portfolio', 'Sequoia Capital Portfolio']",2757675982.044187,5142292662.044188,358,OKX,GMT/USDT
ston-2,ston,STON,"['Decentralized Exchange (DEX)', 'Decentralized Finance (DeFi)', 'TON Ecosystem', 'Delphi Ventures Portfolio']",4575513.87655,99999999.87655,1511,STON.fi (V2),EQA2KCVNWVSIL2EM2MB0SKXYTXCQQJS4MTTJDPNXMWG9T6BO/EQAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAM9C
stonks-4,stnk,Stonks,"['Solana Ecosystem', 'Meme', 'Solana Meme', 'Wall Street Bets Themed', 'Stock market-themed']",581917.74655057,581917.74655057,1490,KuCoin,STNK/USDT
stool-prisondente,jailstool,Stool Prisondente,"['Solana Ecosystem', 'Pump.fun Ecosystem']",999853822.11,999853822.11,1478,LBank,JAILSTOOL/USDT
stonks-5,stonks,STONKS,"['Solana Ecosystem', 'Meme', 'Pump.fun Ecosystem']",999934811.49395,999934811.49395,787,Raydium,6NCDIK8B5KK2DZKVZVCFQI8EHAEQU48FYEZC8MM9PUMP/SO11111111111111111111111111111111111111112
storj,storj,Storj,"['Storage', 'Harmony Ecosystem', 'Ethereum Ecosystem', 'DePIN', 'Energi Ecosystem']",143787438.7,424999998.0,739,Binance,STORJ/USDT
storm,stmx,StormX,"['Ethereum Ecosystem', 'E-commerce']",11000000000.0,12500000000.0,730,Bitget,STMX/USDT
storx,srx,StorX,"['Storage', 'XDC Ecosystem', 'DePIN']",502739952.3,601569845.60459,778,BitMart,SRX/USDT
story-2,ip,Story,"['Artificial Intelligence (AI)', 'Smart Contract Platform', 'Layer 1 (L1)', 'Made in USA', 'Story Ecosystem']",259319638.61,1002367772.62,72,OKX,IP/USDT
straitsx-xusd,xusd,StraitsX XUSD,"['Stablecoins', 'Ethereum Ecosystem']",21074608.171,21074608.171,961,Binance,XUSD/USDT
stp-network,stpt,STP,"['Decentralized Finance (DeFi)', 'Derivatives', 'Synthetic Issuer', 'Ethereum Ecosystem', 'Base Ecosystem', 'Synthetic']",1942420283.027067,1942420283.027067,518,Binance,STPT/USDT
stratos,stos,Stratos,"['Entertainment', 'Infrastructure', 'Smart Contract Platform', 'Storage', 'Layer 1 (L1)', 'Ethereum Ecosystem', 'DePIN', 'Osmosis Ecosystem']",66837920.0,100000000.0,1437,MEXC,STOS/USDT
stratis,strax,Stratis,"['Smart Contract Platform', 'Proof of Stake (PoS)']",1951032445.268064,2067292445.268064,477,Binance,STRAX/USDT
strawberry-ai,berry,Strawberry AI,"['Artificial Intelligence (AI)', 'Infrastructure', 'Solana Ecosystem', 'Ethereum Ecosystem', 'Base Ecosystem', 'AI Agents', 'DeFAI']",100000000.0,100000000.0,1694,Uniswap V3 (Ethereum),0XCB76314C2540199F4B844D4EBBC7998C604880CA/0XC02AAA39B223FE8D0A0E5C4F27EAD9083C756CC2
streamflow,stream,Streamflow,"['Decentralized Finance (DeFi)', 'Solana Ecosystem']",170305079.436351,999998562.891993,1404,Bybit,STREAM/USDT
streamr,data,Streamr,"['Big Data', 'Infrastructure', 'Smart Contract Platform', 'BNB Chain Ecosystem', 'Polygon Ecosystem', 'Gnosis Chain Ecosystem', 'Ethereum Ecosystem', 'DePIN', 'Layer 0 (L0)']",767121867.0,1000541714.0,1348,Binance,DATA/USDT
streamr-xdata,xdata,Streamr XDATA,"['Big Data', 'Infrastructure', 'Internet of Things (IOT)', 'Ethereum Ecosystem']",697152733.0536901,987154514.0,1451,Coinone,DATA/KRW
stride,strd,Stride,"['Liquid Staking Governance Tokens', 'Osmosis Ecosystem', 'Pantera Capital Portfolio', 'Liquid Staking']",92395790.997924,92395790.997924,904,Osmosis,IBC/A8CA5EE328FA10C9519DF6057DA1F69682D28F7D0F5CCC7ECB72E3DCA2D157A4/UOSMO
stride-staked-atom,statom,Stride Staked Atom,"['Liquid Staking Tokens', 'Osmosis Ecosystem', 'Evmos Ecosystem', 'Secret Ecosystem', 'Liquid Staking']",2483107.276117,2483107.276117,1103,Osmosis,IBC/27394FB092D2ECCD56123C74F36E4C1F926001CEADA9CA97EA622B25F41E5EB2/IBC/C140AFD542AE77BD7DCC83F13FDD8C5E5BB8C4929785E6EC2F4C636F98F17901
strike-3,strike,STRIKE,"['Gambling (GambleFi)', 'Solana Ecosystem']",3915996867.40839,9999997730.246498,1282,Meteora,STRIKEMJEK2TFVYPG7SMO9NGPRNJ56FHNS1K7PV2FPW/SO11111111111111111111111111111111111111112
strikecoin,strx,StrikeX,"['BNB Chain Ecosystem', 'Real World Assets (RWA)']",845577283.04557,886812043.0,1078,PancakeSwap (v2),0XD6FDDE76B8C1C45B33790CC8751D5B88984C44EC/0XBB4CDB9CBD36B01BD1CBAEBF2DE08D9173BC095C
strike,strike,Strike,"['Decentralized Finance (DeFi)', 'Lending/Borrowing Protocols', 'Ethereum Ecosystem']",5517200.814048997,6540888.0,727,Upbit,STRIKE/KRW
stronghold-staked-sol,strongsol,Stronghold Staked SOL,"['Solana Ecosystem', 'Liquid Staking Tokens', 'Liquid Staked SOL', 'Liquid Staking']",78258.612201665,78258.612201665,1455,Orca,STRNG7MQQC1MBJJV6VMZYBEQNWVGVKKGKEDECVTKTWA/SO11111111111111111111111111111111111111112
stronghold-token,shx,Stronghold,"['Ethereum Ecosystem', 'Stellar Ecosystem', 'Made in USA']",5374948822.95804,,696,MEXC,SHX/USDT
sturdy,strdy,Sturdy,"['Decentralized Finance (DeFi)', 'Lending/Borrowing Protocols', 'Ethereum Ecosystem', 'Pantera Capital Portfolio', 'Bittensor Ecosystem', 'Binance Alpha Spotlight', 'DeFAI']",19654528.022743177,100000000.0,1408,LBank,STRDY/USDT
subsquid,sqd,SQD,"['Big Data', 'Analytics', 'Arbitrum Ecosystem', 'Base Ecosystem']",630604976.524042,1337000000.0,418,Bybit,SQD/USDT
sudeng,hippo,sudeng,"['Meme', 'Sui Ecosystem', 'Sui Meme', 'Zoo-Themed']",10000000000.0,10000000000.0,1040,Gate.io,HIPPO/USDT
sui,sui,Sui,"['Smart Contract Platform', 'Binance Launchpool', 'Layer 1 (L1)', 'Sui Ecosystem', 'Coinbase Ventures Portfolio', 'Andreessen Horowitz (a16z) Portfolio', 'YZi Labs (Prev. Binance Labs) Portfolio', 'GMCI Layer 1 Index', 'Circle Ventures Portfolio', 'GMCI Index', 'Made in USA']",3249982900.458887,10000000000.0,21,Binance,SUI/USDT
suilend,send,Suilend,"['Decentralized Finance (DeFi)', 'Lending/Borrowing Protocols', 'Sui Ecosystem']",48730741.3,100000000.0,1163,Bybit,SEND/USDT
suins-token,ns,SuiNS Token,"['Decentralized Identifier (DID)', 'Sui Ecosystem', 'Name Service']",155302085.076389,500000000.0,1187,Gate.io,NS/USDT
suku,suku,SUKU,"['Polygon Ecosystem', 'Ethereum Ecosystem', 'Made in USA']",415053695.5,1500000000.0,1300,Coinbase Exchange,SUKU/USD
sundog,sundog,Sundog,"['Meme', 'Tron Ecosystem', 'Sun Pump Ecosystem', 'TRON Meme']",1000000000.0,1000000000.0,686,HTX,SUNDOG/USDT
sun-token,sun,Sun Token,"['Decentralized Finance (DeFi)', 'Tron Ecosystem']",9836601473.096413,19900730000.0,283,HTX,SUN/USDT
superfarm,super,SuperVerse,"['Gaming (GameFi)', 'NFT', 'Collectibles', 'Polygon Ecosystem', 'Ethereum Ecosystem', 'Animoca Brands Portfolio', 'Gaming Blockchains', 'Made in USA']",451694843.416917,999998077.4169172,248,Binance,SUPER/USDT
super-oeth,superoethb,Super OETH,"['Decentralized Finance (DeFi)', 'Liquid Staking Tokens', 'Base Ecosystem', 'Liquid Staked ETH', 'Liquid Staking']",215931.0700911407,215931.0700911407,181,Aerodrome SlipStream,0XDBFEFD2E8460A6EE4955A68582F85708BAEA60A3/0XCBB7C0000AB88B473B1F5AFD9EF808440EED33BF
superrare,rare,SuperRare,"['NFT', 'Ethereum Ecosystem']",829775936.4084623,1000000000.0,542,Gate.io,RARE/USDT
superwalk,grnd,SuperWalk GRND,"['Arbitrum Ecosystem', 'Kaia Ecosystem']",599876298.05,987522926.0,874,Bithumb,GRND/KRW
supra,supra,Supra,"['Infrastructure', 'Smart Contract Platform', 'Oracle', 'Layer 1 (L1)', 'Animoca Brands Portfolio', 'Coinbase Ventures Portfolio', 'Cross-chain Communication', 'Made in USA']",11603812145.44644,79583184238.4457,486,Gate.io,SUPRA/USDT
susda,susda,sUSDa,"['Stablecoins', 'Ethereum Ecosystem']",45739000.80337481,45739000.80337481,617,,/
susd-optimism,susd,sUSD (Optimism),"['Crypto-Backed Tokens', 'Stablecoins', 'Decentralized Finance (DeFi)', 'USD Stablecoin', 'Synthetic Asset', 'Derivatives', 'Optimism Ecosystem', 'Fiat-backed Stablecoin', 'Synthetic']",23002210.17346663,23002210.17346663,950,Uniswap V3 (Optimism),0X0B2C639C533813F4AA9D7837CAF62653D097FF85/0X8C6F28F2F1A3C87F0F938B96D27520D9751EC8D9
susds,susds,sUSDS,"['Stablecoins', 'Arbitrum Ecosystem', 'Ethereum Ecosystem', 'Yield-Bearing Stablecoin']",2890778267.594827,2890778267.594827,37,Curve (Ethereum),0X9D39A5DE30E57443BFF2A8307A4256C8797A3497/0XA3931D71877C0E7A3148CB7EB4463524FEC27FBD
sushi,sushi,Sushi,"['Decentralized Exchange (DEX)', 'Exchange-based Tokens', 'Decentralized Finance (DeFi)', 'Yield Farming', 'Automated Market Maker (AMM)', 'BNB Chain Ecosystem', 'Yearn Ecosystem', 'Solana Ecosystem', 'Avalanche Ecosystem', 'Polygon Ecosystem', 'Near Protocol Ecosystem', 'Fantom Ecosystem', 'Harmony Ecosystem', 'Arbitrum Ecosystem', 'Celo Ecosystem', 'Ethereum Ecosystem', 'Base Ecosystem', 'Alameda Research Portfolio', 'Pantera Capital Portfolio', 'Energi Ecosystem', 'Sora Ecosystem', 'Blockchain Capital Portfolio']",192789255.8554817,281678117.7179228,398,MEXC,SUSHI/USDT
swarms,swarms,Swarms,"['Artificial Intelligence (AI)', 'Solana Ecosystem', 'Meme', 'AI Agents', 'Pump.fun Ecosystem', 'Binance Alpha Spotlight', 'AI Framework']",999984830.56,999984830.56,972,Bitget,SWARMS/USDT
swarm-bzz,bzz,Swarm,"['Storage', 'Gnosis Chain Ecosystem', 'Ethereum Ecosystem', 'DePIN']",63149437.83655022,63149437.83655022,1426,MEXC,BZZ/USDT
swell-restaked-btc,swbtc,Swell Restaked BTC,"['Ethereum Ecosystem', 'Restaking', 'Liquid Restaking Tokens']",150.59363613,150.59363613,1238,PancakeSwap V3 (Ethereum),0X8DB2350D78ABC13F5673A411D4700BCF87864DDE/0X2260FAC5E5542A773AA44FBCFEDF7C193BC2C599
swell-network,swell,Swell,"['Ethereum Ecosystem', 'Restaking', 'Liquid Restaking Governance Tokens']",2134965232.98462,10000000000.0,1106,Gate.io,SWELL/USDT
sweth,sweth,Swell Ethereum,"['Arbitrum Ecosystem', 'Liquid Staking Tokens', 'Ethereum Ecosystem', 'Liquid Staking']",121323.095741077,121326.478319651,238,Uniswap V3 (Ethereum),0XF951E335AFB289353DC249E82926178EAC7DED78/0XC02AAA39B223FE8D0A0E5C4F27EAD9083C756CC2
sweatcoin,sweat,Sweat Economy,"['Sports', 'Gaming (GameFi)', 'BNB Chain Ecosystem', 'Solana Ecosystem', 'Avalanche Ecosystem', 'Polygon Ecosystem', 'Near Protocol Ecosystem', 'Play To Earn', 'Arbitrum Ecosystem', 'Celo Ecosystem', 'Move To Earn', 'Ethereum Ecosystem', 'Optimism Ecosystem', 'Aptos Ecosystem', 'Sui Ecosystem', 'Base Ecosystem', 'Gaming Governance Token', 'Gaming Utility Token', 'OKX Ventures Portfolio']",7605514576.62,21171792707.212,815,Bybit,SWEAT/USDT
swftcoin,swftc,SWFTCOIN,"['Exchange-based Tokens', 'NFT', 'BNB Chain Ecosystem', 'Ethereum Ecosystem']",10000000000.0,10000000000.0,432,Coinbase Exchange,SWFTC/USD
swarmnode-ai,snai,SwarmNode.ai,"['Artificial Intelligence (AI)', 'Infrastructure', 'Solana Ecosystem', 'Pump.fun Ecosystem', 'AI Agent Launchpad', 'Binance Alpha Spotlight', 'AI Framework', 'DeFAI']",902460007.006415,999973606.279244,1315,Raydium,HJW6BECHTBHGPQR8ONG3IZFJY5DJIWDT7UK2BFDSPUMP/SO11111111111111111111111111111111111111112
swipe,sxp,Solar,"['BNB Chain Ecosystem', 'Harmony Ecosystem', 'Ethereum Ecosystem', 'Alameda Research Portfolio', 'YZi Labs (Prev. Binance Labs) Portfolio']",637339053.715011,639082145.4821616,388,Binance,SXP/USDT
swissborg,borg,SwissBorg,"['Solana Ecosystem', 'Ethereum Ecosystem', 'Energi Ecosystem']",983102443.442,983102443.442,265,Orca,3DQTR7ROR2QPKQ3GBBCOKJUMJERGG8KTJZDNYJNFVI3Z/SO11111111111111111111111111111111111111112
sx-network-2,sx,SX Network,"['Gambling (GambleFi)', 'Prediction Markets', 'Arbitrum Ecosystem', 'Ethereum Ecosystem']",557689001.054,999253979.0,988,Uniswap V3 (Ethereum),0XBE9F61555F50DD6167F2772E9CF7519790D96624/0XA0B86991C6218B36C1D19D4A2E9EB0CE3606EB48
sygnum-fiusd-liquidity-fund,fiusd,Sygnum FIUSD Liquidity Fund,"['Arbitrum Ecosystem', 'ZkSync Ecosystem', 'Real World Assets (RWA)']",4196.0,4196.0,607,,/
synapse-2,syn,Synapse,"['BNB Chain Ecosystem', 'Avalanche Ecosystem', 'Polygon Ecosystem', 'Fantom Ecosystem', 'Arbitrum Ecosystem', 'Olympus Pro Ecosystem', 'Ethereum Ecosystem', 'Optimism Ecosystem', 'Bridge Governance Tokens', 'Base Ecosystem', 'Alameda Research Portfolio', 'Intent']",219066529.0,250000000.0,804,Binance,SYN/USDT
symmio,symm,SYMMIO,"['Decentralized Finance (DeFi)', 'Derivatives', 'Base Ecosystem', 'Intent']",256405890.7045572,409154374.3842383,1567,Aerodrome (Base),0X800822D361335B4D5F352DAC293CA4128B5B605F/0X4200000000000000000000000000000000000006
synternet-synt,synt,Synternet,"['Artificial Intelligence (AI)', 'Smart Contract Platform', 'Layer 1 (L1)', 'Ethereum Ecosystem', 'DePIN', 'Data Availability', 'AI Agents']",867047600.0,1131572700.0,1338,MEXC,SYNT/USDT
synfutures,f,SynFutures,"['Decentralized Finance (DeFi)', 'NFT', 'Perpetuals', 'Ethereum Ecosystem', 'NFTFi', 'DragonFly Capital Portfolio', 'Pantera Capital Portfolio', 'NFT Derivatives', 'Polychain Capital Portfolio']",1621276596.0,10000000000.0,1084,Gate.io,F/USDT
syrup,syrup,Maple Finance,"['Decentralized Finance (DeFi)', 'Yield Farming', 'Lending/Borrowing Protocols', 'Ethereum Ecosystem', 'Real World Assets (RWA)', 'Base Ecosystem', 'Binance Alpha Spotlight']",893851249.3906702,1182899999.867319,425,LBank,SYRUP/USDT
syrupusdc,syrupusdc,SyrupUSDC,"['Stablecoins', 'Decentralized Finance (DeFi)', 'Lending/Borrowing Protocols', 'Ethereum Ecosystem']",102903334.305117,102903334.305117,346,Uniswap V3 (Ethereum),0X80AC24AA929EAF5013F6436CDA2A7BA190F5CC0B/0XA0B86991C6218B36C1D19D4A2E9EB0CE3606EB48
syscoin,sys,Syscoin,"['Smart Contract Platform', 'Masternodes', 'Layer 1 (L1)', 'Decentralized Identifier (DID)', 'Layer 2 (L2)', 'Zero Knowledge (ZK)', 'Rollux Ecosystem', 'DWF Labs Portfolio', 'Data Availability', 'Modular Blockchain', 'Rollup', 'Proof of Work (PoW)']",804605615.3247359,805202127.5870104,850,Binance,SYS/USDT
tagger,tag,TAGGER,"['Artificial Intelligence (AI)', 'BNB Chain Ecosystem', 'AI Applications']",115380800000.0,405380800000.0,1634,Matcha (BSC),0X208BF3E7DA9639F1EAEFA2DE78C23396B0682025/0X55D398326F99059FF775485246999027B3197955
taiko,taiko,Taiko,"['Smart Contract Platform', 'Ethereum Ecosystem', 'Layer 2 (L2)', 'Zero Knowledge (ZK)', 'Rollup', 'OKX Ventures Portfolio']",102931438.6672959,1000000000.0,570,Gate.io,TAIKO/USDT
tajir-tech-hub,tjrm,Tajir Tech Hub,['Solana Ecosystem'],750000000.3887746,750000000.3887746,1095,MEXC,TJRM/USDT
talos,talos,Talos,"['Cardano Ecosystem', 'AI Agents']",1000000000.0,1000000000.0,1699,Splash,97BBB7DB0BAEF89CAEFCE61B8107AC74C7A7340166B39D906F174BEC/ADA
tao-bot,taobot,tao.bot,"['Decentralized Finance (DeFi)', 'Ethereum Ecosystem', 'AI Applications', 'Bittensor Ecosystem', 'DeFAI']",77201666.66,100000000.0,1647,Uniswap V2 (Ethereum),0X49FB8AD7578148E17C3EF0C344CE23A66ED372C4/0XC02AAA39B223FE8D0A0E5C4F27EAD9083C756CC2
taraswap,tswap,Taraswap,"['Decentralized Exchange (DEX)', 'Taraxa Ecosystem']",1000000000.0,1000000000.0,1738,Taraswap,0X712037BEAB9A29216650B8D032B4D9A59AF8AD6C/0X5D0FA4C5668E5809C83C95A7CEF3A9DD7C68D4FE
taraxa,tara,Taraxa,"['Big Data', 'Smart Contract Platform', 'Layer 1 (L1)', 'Ethereum Ecosystem', 'Decentralized Identifier (DID)', 'Taraxa Ecosystem', 'Made in USA', 'Directed Acyclic Graph (DAG)']",5319196505.0,10716794951.0,953,MEXC,TARA/USDT
tars-protocol,tai,TARS AI,"['Artificial Intelligence (AI)', 'Solana Ecosystem']",586681333.5321538,894996126.4121538,996,Gate.io,TAI/USDT
tarot-2,tarot,Tarot,"['Yield Farming', 'BNB Chain Ecosystem', 'Yield Aggregator', 'Lending/Borrowing Protocols', 'Avalanche Ecosystem', 'Polygon Ecosystem', 'Fantom Ecosystem', 'Arbitrum Ecosystem', 'Ethereum Ecosystem', 'Optimism Ecosystem', 'Canto Ecosystem', 'ZkSync Ecosystem', 'Mantle Ecosystem', 'Base Ecosystem', 'Kava Ecosystem']",66907309.861435,100000000.0,1761,Velodrome Finance V2 (Optimism),0X1F514A61BCDE34F94BC39731235690AB9DA737F7/0X7F5C764CBC14F9669B88837CA1490CCA17C31607
tbtc,tbtc,tBTC,"['Crypto-Backed Tokens', 'Decentralized Finance (DeFi)', 'Tokenized BTC', 'Solana Ecosystem', 'Polygon Ecosystem', 'Arbitrum Ecosystem', 'Ethereum Ecosystem', 'Optimism Ecosystem', 'Base Ecosystem']",4447.55459781,4431.0528546,170,Uniswap V3 (Ethereum),0X18084FBA666A33D37592FA2633FD49A74DD93A88/0X2260FAC5E5542A773AA44FBCFEDF7C193BC2C599
tectonic,tonic,Tectonic,"['Decentralized Finance (DeFi)', 'Lending/Borrowing Protocols', 'Cronos Ecosystem']",260792705188155.0,500000000000000.0,1544,VVS Finance,0XDD73DEA10ABC2BFF99C60882EC5B2B81BB1DC5B2/0XC21223249CA28397B4B6541DFFAECC539BFF0C59
tectum,tet,Tectum,"['Smart Contract Platform', 'Layer 1 (L1)', 'Ethereum Ecosystem', 'Bitcoin Sidechains', 'SideChain']",7348276.61088405,10000000.0,1551,XT.COM,TET/USDT
teddy-bear,bear,TEDDY BEAR,"['Meme', 'PulseChain Ecosystem']",999000000000212.0,999000000000212.0,1587,PulseX V2,0X2260FAC5E5542A773AA44FBCFEDF7C193BC2C599/0XD6C31BA0754C4383A41C0E9DF042C62B5E918F6D
telcoin,tel,Telcoin,"['Decentralized Finance (DeFi)', 'Wallets', 'Polygon Ecosystem', 'Ethereum Ecosystem', 'Payment Solutions', 'Base Ecosystem', 'Sora Ecosystem', 'Made in USA']",91899666665.01,100000000000.0,158,KuCoin,TEL/USDT
temple,temple,TempleDAO,"['Crypto-Backed Tokens', 'Ethereum Ecosystem']",23722422.590706147,23769704.54225455,399,Uniswap V3 (Ethereum),0X470EBF5F030ED85FC1ED4C2D36B9DD02E77CF1B7/0X6B175474E89094C44DA98B954EEDEAC495271D0F
tellor,trb,Tellor Tributes,"['Business Services', 'Decentralized Finance (DeFi)', 'Oracle', 'Polygon Ecosystem', 'Gnosis Chain Ecosystem', 'Arbitrum Ecosystem', 'Ethereum Ecosystem', 'Optimism Ecosystem', 'Manta Network Ecosystem', 'YZi Labs (Prev. Binance Labs) Portfolio', 'Lisk Ecosystem', 'Made in USA']",2658918.16982507,2739853.951386884,554,Binance,TRB/USDT
tenset,10set,Tenset,"['BNB Chain Ecosystem', 'Launchpad']",167306761.1,167306771.1,1357,Gate.io,10SET/USDT
telos,tlos,Telos,"['Smart Contract Platform', 'BNB Chain Ecosystem', 'Layer 1 (L1)', 'Avalanche Ecosystem', 'Polygon Ecosystem', 'Arbitrum Ecosystem', 'Ethereum Ecosystem', 'Zero Knowledge (ZK)', 'Telos Ecosystem', 'Consensys Portfolio']",419999962.9645,420000000.0,724,HTX,TLOS/USDT
tensorplex-staked-tao,sttao,Tensorplex Staked TAO,"['Ethereum Ecosystem', 'Liquid Staking', 'Bittensor Ecosystem']",31324.837047116,31324.837047116,1619,Uniswap V3 (Ethereum),0XB60ACD2057067DC9ED8C083F5AA227A244044FD6/0X77E06C9ECCF2E797FD462A92B6D7642EF85B0A44
tera-smart-money,tera,TERA,['Smart Contract Platform'],754497500.0,1000000000.0,1139,BigONE,TERA/USDT
tensor,tnsr,Tensor,"['NFT', 'Solana Ecosystem', 'NFT Marketplace']",334607238.97717,1000000000.0,676,Gate.io,TNSR/USDT
terra-luna,lunc,Terra Luna Classic,"['Smart Contract Platform', 'Decentralized Finance (DeFi)', 'Coinbase Ventures Portfolio', 'DeFiance Capital Portfolio', 'Pantera Capital Portfolio', 'YZi Labs (Prev. Binance Labs) Portfolio', 'Galaxy Digital Portfolio']",5442426706629.64,6499854575740.809,190,Gate.io,LUNC/USDT
terra-luna-2,luna,Terra,"['Alleged SEC Securities', 'Osmosis Ecosystem', 'DeFiance Capital Portfolio', 'Pantera Capital Portfolio', 'YZi Labs (Prev. Binance Labs) Portfolio', 'Delphi Ventures Portfolio', 'Galaxy Digital Portfolio', 'OKX Ventures Portfolio']",687660230.0,1078518456.25778,376,Binance,LUNA/USDT
terrausd,ustc,TerraClassicUSD,"['Stablecoins', 'USD Stablecoin', 'Seigniorage', 'Alleged SEC Securities', 'Osmosis Ecosystem', 'Stablecoin Protocol', 'DeFiance Capital Portfolio', 'Terra Classic Ecosystem', 'YZi Labs (Prev. Binance Labs) Portfolio', 'Delphi Ventures Portfolio', 'Galaxy Digital Portfolio', 'Fiat-backed Stablecoin']",5596104881.994265,6096787752.239141,526,Binance,USTC/USDT
test-3,tst,Test,"['BNB Chain Ecosystem', 'Meme', 'Binance Alpha Spotlight', 'Four.meme Ecosystem']",947943833.854979,947943833.854979,481,Binance,TST/USDT
tether,usdt,Tether,"['Stablecoins', 'USD Stablecoin', 'Solana Ecosystem', 'Avalanche Ecosystem', 'Near Protocol Ecosystem', 'Celo Ecosystem', 'Ethereum Ecosystem', 'Aptos Ecosystem', 'FTX Holdings', 'TON Ecosystem', 'Tron Ecosystem', 'Kava Ecosystem', 'Fiat-backed Stablecoin', 'World Liberty Financial Portfolio']",144263991864.3661,144263991864.3661,3,Binance,BTC/USDT
tether-gold,xaut,Tether Gold,"['Stablecoins', 'Tokenized Assets', 'Tokenized Gold', 'Ethereum Ecosystem', 'Real World Assets (RWA)', 'Tokenized Commodities']",246524.33,246524.33,92,Gate.io,XAUT/USDT
tether-eurt,eurt,Euro Tether,"['Stablecoins', 'EUR Stablecoin', 'Ethereum Ecosystem', 'Fiat-backed Stablecoin']",25484421.506313,50000050.0,819,Bitci TR,EURT/TRY
tezos,xtz,Tezos,"['Smart Contract Platform', 'Layer 1 (L1)', 'Tezos Ecosystem', 'Proof of Stake (PoS)', 'GMCI Layer 1 Index', 'GMCI Index', 'Polychain Capital Portfolio', 'Made in USA', 'Coinbase 50 Index']",1038102754.257981,1058353561.950721,108,MEXC,XTZ/USDT
