id,symbol,name,categories,circulation_supply,total_supply,market_cap_rank,exchange,target_coin,crypto_pair,closing_price
truefi,tru,TrueFi,"['Decentralized Finance (DeFi)', 'Yield Farming', 'Lending/Borrowing Protocols', 'Ethereum Ecosystem', 'Real World Assets (RWA)', 'Alameda Research Portfolio', 'Andreessen Horowitz (a16z) Portfolio', 'RWA Protocol']",1285461864.345992,1300311872.204672,685,BINANCE,tether,TRUUSDT,0.0372
truflation,truf,TRUF.Network,"['Infrastructure', 'Oracle', 'Arbitrum Ecosystem', 'Ethereum Ecosystem', 'Real World Assets (RWA)', 'Base Ecosystem', 'Coinbase Ventures Portfolio']",309630256.0,1000000000.0,1415,MEXC,tether,TRUFUSDT,0.03847
trustswap,swap,TrustSwap,"['Decentralized Finance (DeFi)', 'BNB Chain Ecosystem', 'Avalanche Ecosystem', 'Launchpad', 'Polygon Ecosystem', 'Ethereum Ecosystem', 'Energi Ecosystem']",99996042.94858491,99996042.94858491,1571,MEXC,tether,SWAPUSDT,0.09321
trust-wallet-token,twt,Trust Wallet,"['BNB Chain Ecosystem', 'Wallets', 'Account Abstraction', 'Energi Ecosystem']",416649900.0,1000000000.0,203,BINANCE,tether,TWTUSDT,0.7828
turbo,turbo,Turbo,"['Meme', 'Ethereum Ecosystem', 'Frog-Themed', 'AI Meme']",69000000000.0,69000000000.0,187,BINANCE,tether,TURBOUSDT,0.005492
tutorial,tut,Tutorial,"['BNB Chain Ecosystem', 'Meme', 'AI Meme', 'AI Agents', 'Four.meme Ecosystem']",839267543.3909159,839267543.3909159,1041,BINANCE,tether,TUTUSDT,0.02666
ufo-gaming,ufo,UFO Gaming,"['Gaming (GameFi)', 'NFT', 'Metaverse', 'Launchpad', 'Play To Earn', 'Ethereum Ecosystem', 'RPG', 'Gaming Governance Token', 'Gaming Utility Token', 'Adventure Games']",25757600000000.0,25757600000000.0,1869,MEXC,tether,UFOUSDT,2.099e-07
uma,uma,UMA,"['Business Services', 'Decentralized Finance (DeFi)', 'Oracle', 'Derivatives', 'Synthetic Issuer', 'Avalanche Ecosystem', 'Ethereum Ecosystem', 'Blockchain Capital Portfolio', 'Synthetic', 'Made in USA']",86588909.11177923,124495922.3184631,450,BINANCE,tether,UMAUSDT,1.16
undeads-games,uds,Undeads Games,"['Gaming (GameFi)', 'NFT', 'Ethereum Ecosystem']",71865368.75,250000000.0,642,MEXC,tether,UDSUSDT,0.8744
unicorn-fart-dust,ufd,Unicorn Fart Dust,"['Solana Ecosystem', 'Meme', 'Solana Meme', 'Pump.fun Ecosystem', 'Binance Alpha Spotlight', 'Made in USA']",999991824.6,999991824.6,970,MEXC,tether,UFDUSDT,0.02329
unipoly,unp,Unipoly,"['Gaming (GameFi)', 'Ethereum Ecosystem', 'Skale Ecosystem']",279230000.0,1000000000.0,570,MEXC,tether,UNPUSDT,0.25034
uniswap,uni,Uniswap,"['Decentralized Exchange (DEX)', 'Exchange-based Tokens', 'Decentralized Finance (DeFi)', 'Yield Farming', 'Automated Market Maker (AMM)', 'BNB Chain Ecosystem', 'Avalanche Ecosystem', 'Polygon Ecosystem', 'Near Protocol Ecosystem', 'Gnosis Chain Ecosystem', 'Harmony Ecosystem', 'Arbitrum Ecosystem', 'Ethereum Ecosystem', 'Optimism Ecosystem', 'Paradigm Portfolio', 'Coinbase Ventures Portfolio', 'Index Coop Defi Index', 'Andreessen Horowitz (a16z) Portfolio', 'Energi Ecosystem', 'Sora Ecosystem', 'Huobi ECO Chain Ecosystem', 'GMCI DeFi Index', 'GMCI 30 Index', 'Blockchain Capital Portfolio', 'Index Coop Index', 'GMCI Index', 'Polychain Capital Portfolio', 'Made in USA', 'Unichain Ecosystem', 'Coinbase 50 Index']",600483073.7,1000000000.0,40,BINANCE,tether,UNIUSDT,4.997
unizen,zcx,Unizen,"['Decentralized Exchange (DEX)', 'Exchange-based Tokens', 'Decentralized Finance (DeFi)', 'Polygon Ecosystem', 'Ethereum Ecosystem', 'DWF Labs Portfolio']",628706003.4,946938568.2935846,944,MEXC,tether,ZCXUSDT,0.04384
upcx,upc,UPCX,['Ethereum Ecosystem'],4148712.8,780000000.0,1238,MEXC,tether,UPCUSDT,3.9147
uquid-coin,uqc,Uquid Coin,['Ethereum Ecosystem'],10000000.0,40000000.0,824,MEXC,tether,UQCUSDT,3.664
usdb,usdb,USDB,"['Stablecoins', 'USD Stablecoin', 'Blast Ecosystem', 'Crypto-backed Stablecoin', 'Fiat-backed Stablecoin']",406046631.5607005,406046631.5607005,177,Fenix Finance,usdb,USDBUSDB,
usd,usd+,Overnight.fi USD+,"['Stablecoins', 'BNB Chain Ecosystem', 'Polygon Ecosystem', 'ZkSync Ecosystem', 'Crypto-backed Stablecoin']",48085096.37,48085096.37,709,BaseSwap V3,usd-coin,USD+USDC,
usdd,usdd,USDD,"['Stablecoins', 'USD Stablecoin', 'BNB Chain Ecosystem', 'Avalanche Ecosystem', 'Near Protocol Ecosystem', 'Arbitrum Ecosystem', 'Ethereum Ecosystem', 'Tron Ecosystem', 'BitTorrent Ecosystem', 'Algorithmic Stablecoin', 'Fiat-backed Stablecoin']",333368401.0,333372741.0,205,HUOBI,usdd,USDDUSDD,
usda-2,usda,USDa,"['Stablecoins', 'Ethereum Ecosystem']",205807267.9440064,205807267.9440064,287,UNISWAP3ETH,tether,USDAUSDT,
usd-coin,usdc,USDC,"['Stablecoins', 'USD Stablecoin', 'Solana Ecosystem', 'Avalanche Ecosystem', 'Polygon Ecosystem', 'Near Protocol Ecosystem', 'Arbitrum Ecosystem', 'Celo Ecosystem', 'Ethereum Ecosystem', 'Algorand Ecosystem', 'Optimism Ecosystem', 'Aptos Ecosystem', 'ZkSync Ecosystem', 'Sui Ecosystem', 'Base Ecosystem', 'Tron Ecosystem', 'Hedera Ecosystem', 'Stellar Ecosystem', 'Fiat-backed Stablecoin', 'World Liberty Financial Portfolio', 'Made in USA', 'Unichain Ecosystem']",61523232300.31535,61528543548.64747,7,BINANCE,usd-coin,USDCUSDC,
usdt0,usdt0,USDT0,"['Arbitrum Ecosystem', 'Optimism Ecosystem', 'Berachain Ecosystem', 'Bridged USDT', 'Flare Network Ecosystem', 'Sei Network Ecosystem', 'Bridged-Tokens', 'Ink Ecosystem', 'Bridged Stablecoin', 'Unichain Ecosystem', 'Corn Ecosystem']",1029075131.435897,1029607328.762917,93,Uniswap V4 (Unichain),usdt0,USDT0USDT0,
usdx,usdx,USDX,"['Stablecoins', 'USD Stablecoin', 'Osmosis Ecosystem', 'Fiat-backed Stablecoin']",111568045.0,111568045.0,560,Kava Swap,usdx,USDXUSDX,
ussi,ussi,USSI,"['Crypto-Backed Tokens', 'Decentralized Finance (DeFi)', 'DeFi Index', 'Base Ecosystem']",11977434.26816646,11977434.26816646,1422,Uniswap v3 (Base),usd-coin,USSIUSDC,
usual,usual,Usual,"['Decentralized Finance (DeFi)', 'BNB Chain Ecosystem', 'Ethereum Ecosystem', 'Real World Assets (RWA)', 'Base Ecosystem', 'Coinbase Ventures Portfolio', 'Stablecoin Protocol', 'YZi Labs (Prev. Binance Labs) Portfolio', 'Galaxy Digital Portfolio']",848088700.5447493,943389246.9690882,443,BINANCE,tether,USUALUSDT,0.1195
usual-usd,usd0,Usual USD,"['Stablecoins', 'USD Stablecoin', 'BNB Chain Ecosystem', 'Arbitrum Ecosystem', 'Ethereum Ecosystem', 'Base Ecosystem', 'Fiat-backed Stablecoin']",649083060.6719846,649083060.6719846,128,UNISWAP3ETH,usd-coin,USD0USDC,
usualx,usualx,USUALx,"['Decentralized Finance (DeFi)', 'Ethereum Ecosystem', 'Liquid Staking']",350623431.7434717,350623431.7434717,620,UNISWAP3ETH,usual,USUALXUSUAL,
uxlink,uxlink,UXLINK,"['SocialFi', 'Arbitrum Ecosystem']",408956731.0,1000000000.0,300,MEXC,tether,UXLINKUSDT,0.4439
vaderai-by-virtuals,vader,VaderAI by Virtuals,"['Artificial Intelligence (AI)', 'Meme', 'Base Ecosystem', 'AI Meme', 'AI Agents', 'Virtuals Protocol Ecosystem', 'Binance Alpha Spotlight']",996739513.1977308,996739513.1977308,821,MEXC,tether,VADERUSDT,0.031315
vaiot,vai,VAIOT,"['Artificial Intelligence (AI)', 'Legal', 'Insurance', 'DaoMaker Launchpad', 'Ethereum Ecosystem', 'AI Applications']",371773437.0,400000000.0,1399,MEXC,tether,VAIUSDT,0.03261
vanar-chain,vanry,Vanar Chain,"['Smart Contract Platform', 'Gaming (GameFi)', 'NFT', 'Layer 1 (L1)', 'Polygon Ecosystem', 'Ethereum Ecosystem', 'Vanar Chain Ecosystem']",1936065081.0,1991220770.0,609,BINANCE,tether,VANRYUSDT,0.0287
vana,vana,Vana,"['Artificial Intelligence (AI)', 'Smart Contract Platform', 'Layer 1 (L1)', 'Paradigm Portfolio', 'Coinbase Ventures Portfolio', 'DeFiance Capital Portfolio', 'Polychain Capital Portfolio', 'Vana Ecosystem']",30800000.0,120000000.0,301,BINANCE,tether,VANAUSDT,5.358
vechain,vet,VeChain,"['Internet of Things (IOT)', 'Smart Contract Platform', 'Layer 1 (L1)', 'VeChain Ecosystem', 'Made in China']",85985041177.0,85985041177.0,56,BINANCE,tether,VETUSDT,0.02507
vebetterdao,b3tr,VeBetterDAO,"['Energy', 'SocialFi', 'Analytics', 'Regenerative Finance (ReFi)', 'VeChain Ecosystem']",212035440.0,212035440.0,1124,BYBIT,tether,B3TRUSDT,0.0793
velas,vlx,Velas,"['Smart Contract Platform', 'BNB Chain Ecosystem', 'Ethereum Ecosystem']",2709764208.325623,2709764209.202106,1466,HUOBI,tether,VLXUSDT,0.004072
velo,velo,Velo,"['Decentralized Finance (DeFi)', 'BNB Chain Ecosystem', 'Real World Assets (RWA)', 'DWF Labs Portfolio', 'Stellar Ecosystem']",7390475595.0,23999865137.0,473,MEXC,tether,VELOUSDT,0.012266
venice-token,vvv,Venice Token,"['Artificial Intelligence (AI)', 'Base Ecosystem', 'AI Agents', 'AI Applications', 'Made in USA']",29634522.39686097,70266015.53,374,MEXC,tether,VVVUSDT,3.95
veno-finance,vno,Veno Finance,"['Decentralized Finance (DeFi)', 'Cronos Ecosystem', 'Liquid Staking Governance Tokens', 'ZkSync Ecosystem', 'Liquid Staking']",506461267.9914737,1874873717.131813,1614,GATEIO,tether,VNOUSDT,0.01664
venom,venom,Venom,"['Infrastructure', 'Smart Contract Platform', 'Venom Ecosystem']",2071860910.044977,7284176090.0,224,MEXC,tether,VENOMUSDT,0.13294
velodrome-finance,velo,Velodrome Finance,"['Decentralized Exchange (DEX)', 'Optimism Ecosystem']",934308141.7041764,2073280629.109766,712,MEXC,tether,VELOUSDT,0.012266
venus,xvs,Venus,"['Decentralized Finance (DeFi)', 'Yield Farming', 'BNB Chain Ecosystem', 'Binance Launchpool', 'Lending/Borrowing Protocols', 'Arbitrum Ecosystem', 'Ethereum Ecosystem', 'Optimism Ecosystem', 'ZkSync Ecosystem', 'opBNB Ecosystem', 'Unichain Ecosystem']",16651169.613759352,29745109.54325738,469,BINANCE,tether,XVSUSDT,5.73
verasity,vra,Verasity,"['Entertainment', 'Wallets', 'Ethereum Ecosystem']",9624357318.0,96624357318.0,1158,MEXC,tether,VRAUSDT,0.003005
verge,xvg,Verge,"['Smart Contract Platform', 'Privacy', 'Proof of Work (PoW)', 'Made in USA']",16521951235.74134,16555000000.0,505,BINANCE,tether,XVGUSDT,0.004725
vertcoin,vtc,Vertcoin,"['Smart Contract Platform', 'Proof of Work (PoW)']",71911723.80663465,71920423.80663465,1867,CoinEx,tether,VTCUSDT,0.078645
verus-coin,vrsc,Verus,"['Smart Contract Platform', 'Layer 1 (L1)', 'MEV Protection', 'Proof of Work (PoW)', 'Privacy Blockchain', 'Mobile Mining']",78726776.48326558,78731778.11514807,268,Nonkyc.io,tether,VRSCUSDT,
vethor-token,vtho,VeThor,"['Layer 1 (L1)', 'VeChain Ecosystem']",89016344354.0,89060503965.0,261,BINANCE,tether,VTHOUSDT,0.00247
vertical-ai,vertai,Vertical AI,"['Artificial Intelligence (AI)', 'Ethereum Ecosystem', 'AI Agent Launchpad', 'Binance Alpha Spotlight']",100000000.0,100000000.0,1112,XT.COM,tether,VERTAIUSDT,
vertex-protocol,vrtx,Vertex,"['Decentralized Exchange (DEX)', 'Exchange-based Tokens', 'Decentralized Finance (DeFi)', 'Derivatives', 'Perpetuals', 'Avalanche Ecosystem', 'Arbitrum Ecosystem', 'Mantle Ecosystem', 'Base Ecosystem', 'Blast Ecosystem', 'Sonic Ecosystem', 'Sei Network Ecosystem']",508946781.9495448,1000000000.0,1090,MEXC,tether,VRTXUSDT,0.04374
vice-2,vice,VICE,"['Gaming (GameFi)', 'Ethereum Ecosystem']",785282912.5407133,1000000000.0,1008,MEXC,tether,VICEUSDT,0.03977
vicicoin,vcnt,ViciCoin,"['BNB Chain Ecosystem', 'Avalanche Ecosystem', 'Polygon Ecosystem', 'Arbitrum Ecosystem', 'Ethereum Ecosystem', 'Optimism Ecosystem', 'Base Ecosystem']",5696260.078,10000000.0,438,P2B,tether,VCNTUSDT,
victoria-vr,vr,Victoria VR,"['Artificial Intelligence (AI)', 'Metaverse', 'DaoMaker Launchpad', 'Ethereum Ecosystem', 'AI Applications']",8141695688.0,16800000000.0,979,MEXC,tether,VRUSDT,0.00309
vine,vine,Vine,"['Solana Ecosystem', 'Meme', 'Solana Meme', 'Pump.fun Ecosystem', 'Binance Alpha Spotlight']",999983667.2,999983667.2,695,MEXC,tether,VINEUSDT,0.03762
virtual-protocol,virtual,Virtuals Protocol,"['Artificial Intelligence (AI)', 'Solana Ecosystem', 'Ethereum Ecosystem', 'Base Ecosystem', 'AI Agents', 'Virtuals Protocol Ecosystem', 'AI Agent Launchpad', 'Binance Alpha Spotlight']",652343923.5462469,1000000000.0,85,BINANCE,tether,VIRTUALUSDT,1.6473
vitadao,vita,VitaDAO,"['Ethereum Ecosystem', 'Decentralized Science (DeSci)', 'Binance Alpha Spotlight']",25533872.72900647,27219552.0,986,LBank,tether,VITAUSDT,
vita-inu,vinu,Vita Inu,"['BNB Chain Ecosystem', 'Meme', 'Dog-Themed', 'DWF Labs Portfolio', 'Binance Alpha Spotlight']",899596453417793.4,899596453417793.4,1425,MEXC,tether,VINUUSDT,1.2031e-08
vivi-coin,vivi,VIVI COIN,"['NFT', 'Solana Ecosystem', 'Real World Assets (RWA)', 'AI Agents']",1069416182.720751,1999966082.720751,1712,MEXC,tether,VIVIUSDT,0.006612
von,von,VON,"['Gaming (GameFi)', 'BNB Chain Ecosystem', 'RPG', 'Gaming Utility Token']",237024639336.12097,1000000000000.0,1430,MEXC,tether,VONUSDT,5.1014e-05
voxies,voxel,Voxies,"['Gaming (GameFi)', 'NFT', 'Polygon Ecosystem', 'Binance Launchpad', 'RPG', 'Gaming Utility Token', 'Strategy Games', 'YZi Labs (Prev. Binance Labs) Portfolio']",235772305.90362567,300000000.0,1101,BINANCE,tether,VOXELUSDT,0.0928
vow,vow,Vow,"['Retail', 'Tourism', 'BNB Chain Ecosystem', 'Ethereum Ecosystem']",355474837.48530185,1142857140.146587,1019,MEXC,tether,VOWUSDT,0.072
volt-inu-2,volt,Volt Inu,"['Gaming (GameFi)', 'NFT', 'BNB Chain Ecosystem', 'Polygon Ecosystem', 'Meme', 'Play To Earn', 'Ethereum Ecosystem', 'Dog-Themed']",62263100000000.0,69000000000000.0,1361,MEXC,tether,VOLTUSDT,2.159e-07
vulcan-forged,pyr,Vulcan Forged,"['Gaming (GameFi)', 'NFT', 'Metaverse', 'Polygon Ecosystem', 'Ethereum Ecosystem', 'DWF Labs Portfolio', 'Gaming Blockchains', 'Gaming Platform', 'Action Games', 'MMO']",23897700.0,50000000.0,985,BINANCE,tether,PYRUSDT,1.09
vyvo-smart-chain,vsc,Vyvo Smart Chain,"['Smart Contract Platform', 'BNB Chain Ecosystem', 'Polygon Ecosystem', 'Layer 2 (L2)']",4436387003.0,20014165805.0,1228,MEXC,tether,VSCUSDT,0.003577
wagmi-2,wagmi,Wagmi,"['Decentralized Exchange (DEX)', 'Decentralized Finance (DeFi)', 'BNB Chain Ecosystem', 'Avalanche Ecosystem', 'Polygon Ecosystem', 'Fantom Ecosystem', 'Arbitrum Ecosystem', 'Ethereum Ecosystem', 'Metis Ecosystem', 'Optimism Ecosystem', 'ZkSync Ecosystem', 'Base Ecosystem', 'DWF Labs Portfolio', 'Kava Ecosystem', 'Sonic Ecosystem', 'IOTA EVM Ecosystem']",1731028041.341785,4998986727.278911,1317,MEXC,tether,WAGMIUSDT,0.00757
wagmi-game-2,wagmigames,WAGMI Games,"['Gaming (GameFi)', 'NFT', 'Meme', 'Ethereum Ecosystem', 'Strategy Games', 'AI Agents', 'Anime-Themed', 'Made in USA', 'Action Games']",2104228266398.4456,2200000000000.0,1609,MEXC,tether,WAGMIGAMESUSDT,4.2e-06
walrus-2,wal,Walrus,"['Infrastructure', 'Storage', 'Sui Ecosystem']",1250000000.0,5000000000.0,122,MEXC,tether,WALUSDT,0.6044
wanchain,wan,Wanchain,"['Infrastructure', 'Smart Contract Platform', 'Decentralized Finance (DeFi)', 'Layer 1 (L1)', 'Proof of Stake (PoS)', 'Cross-chain Communication', 'Privacy Blockchain']",198542417.5237064,210000000.0,1084,BINANCE,tether,WANUSDT,0.1066
watcoin-2,watc,WATCoin,"['Gaming (GameFi)', 'Play To Earn', 'TON Ecosystem', 'Tap to Earn', 'Arcade Games']",50158760626.0,55555555555.0,1144,BitMart,tether,WATCUSDT,0.0004
waves,waves,Waves,"['Smart Contract Platform', 'DWF Labs Portfolio', 'Proof of Stake (PoS)']",100000000.0,100000000.0,420,MEXC,tether,WAVESUSDT,1.1632
wax,waxp,WAX,"['Smart Contract Platform', 'Gaming (GameFi)', 'NFT', 'Layer 1 (L1)', 'Play To Earn', 'Ethereum Ecosystem', 'Animoca Brands Portfolio', 'Gaming Blockchains', 'Pantera Capital Portfolio', 'OKX Ventures Portfolio', 'Wax Ecosystem']",3504099552.0,3770303327.0,513,BINANCE,tether,WAXPUSDT,0.02356
weatherxm-network,wxm,WeatherXM,"['Solana Ecosystem', 'Arbitrum Ecosystem', 'Ethereum Ecosystem', 'DePIN']",63000001.0,100000000.0,1343,MEXC,tether,WXMUSDT,0.225
wazirx,wrx,WazirX,"['Exchange-based Tokens', 'BNB Chain Ecosystem', 'Polygon Ecosystem', 'Binance Launchpad', 'Energi Ecosystem']",456517027.3318671,1000000000.0,1418,GATEIO,tether,WRXUSDT,0.02878
web3shot,w3s,Web3Shot,['BNB Chain Ecosystem'],55212700.0,100000000.0,478,MEXC,tether,W3SUSDT,1.7031
web-3-dollar,usd3,Web 3 Dollar,"['Stablecoins', 'USD Stablecoin', 'Ethereum Ecosystem', 'Base Ecosystem', 'Crypto-backed Stablecoin', 'Fiat-backed Stablecoin']",43024535.86,43024535.86,735,Curve (Ethereum),savings-crvusd,USD3SCRVUSD,
wayfinder,prompt,Wayfinder,"['Artificial Intelligence (AI)', 'Base Ecosystem', 'AI Agents', 'DeFAI']",223900304.0,1000000000.0,544,MEXC,tether,PROMPTUSDT,0.3166
wecan,wecan,Wecan,['Ethereum Ecosystem'],1722238063.8726473,2000000000.0,1878,Uniswap v2 (Ethereum),usd-coin,WECANUSDC,
wefi,wfi,WeFi,['BNB Chain Ecosystem'],23892044.12917182,1000000000.0,1464,BitMart,tether,WFIUSDT,0.476287
welf,welf,WELF,"['Decentralized Finance (DeFi)', 'Ethereum Ecosystem', 'Real World Assets (RWA)']",7627163.850879885,49999000.0,1780,MEXC,tether,WELFUSDT,0.8974
welsh-corgi-coin,welsh,Welshcorgicoin,"['Meme', 'Dog-Themed', 'Stacks Ecosystem']",10000000000.0,10000000000.0,1842,MEXC,tether,WELSHUSDT,0.000441
wemix-token,wemix,WEMIX,"['Smart Contract Platform', 'Gaming (GameFi)', 'NFT', 'Layer 1 (L1)', 'Play To Earn', 'Gaming Blockchains', 'WEMIX Ecosystem']",420475143.1177949,540068067.3652309,289,MEXC,tether,WEMIXUSDT,0.3956
wen-4,wen,Wen,"['NFT', 'Solana Ecosystem', 'Meme', 'Fractionalized NFT', 'Solana Meme', 'NFTFi', 'Cat-Themed', 'AI Meme', 'Anime-Themed', 'Made in USA']",727631147728.1157,727631147728.1157,969,MEXC,tether,WENUSDT,3.567e-05
wfca,wfca,World Friendship Cash,['Ethereum Ecosystem'],329945650.9284602,1000000000.0,712,LBank,tether,WFCAUSDT,
wexo,wexo,Wexo,"['Ethereum Ecosystem', 'Base Ecosystem']",357024505.17109853,924443464.2906651,1145,BitMart,tether,WEXOUSDT,0.05605
whitebit,wbt,WhiteBIT Coin,"['Exchange-based Tokens', 'Centralized Exchange (CEX) Token', 'Ethereum Ecosystem', 'Tron Ecosystem']",144118517.10815412,326584154.0,32,MEXC,tether,WBTUSDT,28.35
why,why,WHY,"['BNB Chain Ecosystem', 'Meme', 'Binance Alpha Spotlight']",420000000000000.0,420000000000000.0,1129,MEXC,tether,WHYUSDT,4.18e-08
wibegram,wibe,WibeGram,['BNB Chain Ecosystem'],20219500.0,300000000.0,925,LBank,tether,WIBEUSDT,
wifi,wifi,WiFi Map,"['Polygon Ecosystem', 'DePIN']",589211151.7894168,1000000000.0,1819,HUOBI,tether,WIFIUSDT,0.009004
wilder-world,wild,Wilder World,"['Gaming (GameFi)', 'NFT', 'Metaverse', 'Play To Earn', 'Ethereum Ecosystem', 'Animoca Brands Portfolio', 'Gaming Governance Token', 'Racing Games', 'Simulation Games', 'Action Games']",324323545.47983027,500000000.0,699,MEXC,tether,WILDUSDT,0.1486
wirex,wxt,WXT Token,"['Lending/Borrowing Protocols', 'Avalanche Ecosystem', 'Ethereum Ecosystem', 'Payment Solutions', 'Stellar Ecosystem']",2300499975.0,10000000000.0,1959,MEXC,tether,WXTUSDT,0.028536
wise-monkey,monky,Wise Monkey,"['BNB Chain Ecosystem', 'Meme', 'Zoo-Themed', 'Binance Alpha Spotlight']",8500000000000.0,8500000000000.0,1530,MEXC,tether,MONKYUSDT,1.026e-06
wink,win,WINkLink,"['Oracle', 'Binance Launchpad', 'Tron Ecosystem', 'YZi Labs (Prev. Binance Labs) Portfolio']",993701859243.3864,999000000000.0,660,BINANCE,tether,WINUSDT,5.273e-05
wojak,wojak,Wojak,"['Meme', 'Ethereum Ecosystem', 'Wojak-Themed']",69420000000.0,69420000000.0,1052,MEXC,tether,WOJAKUSDT,0.00032705
woo-network,woo,WOO,"['Decentralized Exchange (DEX)', 'Exchange-based Tokens', 'Decentralized Finance (DeFi)', 'Automated Market Maker (AMM)', 'BNB Chain Ecosystem', 'Derivatives', 'Perpetuals', 'Centralized Exchange (CEX) Token', 'Solana Ecosystem', 'Avalanche Ecosystem', 'Polygon Ecosystem', 'Near Protocol Ecosystem', 'Fantom Ecosystem', 'Arbitrum Ecosystem', 'Ethereum Ecosystem', 'ZkSync Ecosystem', 'Mantle Ecosystem', 'Linea Ecosystem', 'Base Ecosystem', 'DragonFly Capital Portfolio', 'YZi Labs (Prev. Binance Labs) Portfolio']",1913169824.037396,2213169824.037396,354,BINANCE,tether,WOOUSDT,0.071
world-mobile-token,wmtx,World Mobile Token,"['BNB Chain Ecosystem', 'Arbitrum Ecosystem', 'Cardano Ecosystem', 'Ethereum Ecosystem', 'DePIN', 'Base Ecosystem', 'DWF Labs Portfolio']",724039329.6,2000000000.0,378,MEXC,tether,WMTXUSDT,0.1758
world-of-dypians,wod,World of Dypians,"['Gaming (GameFi)', 'NFT', 'BNB Chain Ecosystem', 'Metaverse', 'RPG', 'MMO']",189528552.70142704,1000000000.0,1285,MEXC,tether,WODUSDT,0.08081
worldwide-usd,wusd,Worldwide USD,"['Stablecoins', 'USD Stablecoin', 'Polygon Ecosystem', 'Ethereum Ecosystem', 'Viction Ecosystem', 'Fiat-backed Stablecoin']",11648971.14,11648971.14,1453,MEXC,tether,WUSDUSDT,1.0001
wormhole,w,Wormhole,"['Solana Ecosystem', 'Arbitrum Ecosystem', 'Ethereum Ecosystem', 'Interoperability', 'Base Ecosystem', 'Multicoin Capital Portfolio', 'Cross-chain Communication', 'Made in USA']",4563790281.0,10000000000.0,183,BINANCE,tether,WUSDT,0.0781
worldcoin-wld,wld,Worldcoin,"['Smart Contract Platform', 'Ethereum Ecosystem', 'Decentralized Identifier (DID)', 'Optimism Ecosystem', 'Coinbase Ventures Portfolio', 'Multicoin Capital Portfolio', 'Andreessen Horowitz (a16z) Portfolio', 'Blockchain Capital Portfolio', 'Optimism Superchain Ecosystem', 'World Chain Ecosystem', 'Made in USA']",1323379067.916501,10000000000.0,75,BINANCE,tether,WLDUSDT,0.88
wuffi,wuf,WUFFI,"['Solana Ecosystem', 'Meme', 'Base Ecosystem']",83875674769944.08,83802817523676.53,1224,MEXC,tether,WUFUSDT,2.155e-07
xbit,xbt,Xbit,[],863000000.0,1000000000.0,1581,Nanu Exchange,tether,XBTUSDT,
xai-blockchain,xai,Xai,"['Smart Contract Platform', 'Gaming (GameFi)', 'NFT', 'Binance Launchpool', 'Arbitrum Ecosystem', 'Layer 3 (L3)', 'XAI Ecosystem', 'Gaming Blockchains', 'Outlier Ventures Portfolio']",1155896662.7646835,1886287989.568426,589,BINANCE,tether,XAIUSDT,0.0527
xdce-crowd-sale,xdc,XDC Network,"['Smart Contract Platform', 'Layer 1 (L1)', 'Real World Assets (RWA)']",15705635126.0,37989170162.0,82,MEXC,tether,XDCUSDT,0.07244
xen-crypto,xen,XEN Crypto,"['Smart Contract Platform', 'Decentralized Finance (DeFi)', 'Layer 1 (L1)', 'Avalanche Ecosystem', 'Ethereum Ecosystem', 'EthereumPoW Ecosystem']",189198670255213.8,189299778823885.8,1469,MEXC,tether,XENUSDT,5.325e-08
