id,symbol,name,categories,circulation_supply,total_supply,market_cap_rank,exchange,target_coin,crypto_pair,in_tv
spring-staked-sui,ssui,Spring Staked SUI,"['Liquid Staking Tokens', 'Sui Ecosystem', 'Liquid Staking', 'Liquid Staked SUI']",8295888.845,8295888.845,962,Cetus,sui,,
spx6900,spx,SPX6900,"['Solana Ecosystem', 'Meme', 'Ethereum Ecosystem', 'Base Ecosystem', 'Bridged-Tokens', 'Murad Picks', 'Stock market-themed']",930993086.0063922,930993086.0063922,145,MEXC,tether,SPXUSDT,y
squidgrow-2,sqgrow,SquidGrow,"['Meme', 'Ethereum Ecosystem']",1000000000,1000000000,1577,MEXC,tether,SQGROWUSDT,y
ssv-network,ssv,SSV Network,"['Ethereum Ecosystem', 'Coinbase Ventures Portfolio', 'OKX Ventures Portfolio']",7085672.647228521,12570227.45302208,720,BINANCE,tether,SSVUSDT,y
stablr-euro,eurr,StablR Euro,"['Stablecoins', 'EUR Stablecoin', 'Ethereum Ecosystem']",9653321.77,10453321.77,1496,LCX Exchange,,,
stader-ethx,ethx,Stader ETHx,"['Liquid Staking Tokens', 'Ethereum Ecosystem', 'Liquid Staking']",139465.7370404811,139465.7370404811,232,Balancer V2,stader-ethx,,
stader,sd,Stader,"['BNB Chain Ecosystem', 'Polygon Ecosystem', 'Fantom Ecosystem', 'Ethereum Ecosystem', 'Liquid Staking Governance Tokens', 'Animoca Brands Portfolio', 'Coinbase Ventures Portfolio', 'Pantera Capital Portfolio', 'Liquid Staking', 'Binance Alpha Spotlight']",57101121.48829023,120000000,941,MEXC,tether,SDUSDT,y
stader-bnbx,bnbx,Stader BNBx,['BNB Chain Ecosystem'],16407.61792752348,,1501,THENA FUSION,wbnb,,
stader-maticx,maticx,Stader MaticX,"['Polygon Ecosystem', 'Liquid Staking Tokens', 'Ethereum Ecosystem', 'Manta Network Ecosystem', 'Liquid Staking']",121358884.3248313,121358884.3248313,883,Quickswap (v3),polygon-pos-bridged-weth-polygon-pos,,
stafi,fis,Stafi,"['Decentralized Finance (DeFi)', 'Ethereum Ecosystem', 'Liquid Staking Governance Tokens', 'Osmosis Ecosystem', 'Sora Ecosystem', 'Liquid Staking']",152667651.4,152667651.4,840,BINANCE,tether,FISUSDT,y
stader-sftmx,sftmx,BeethovenX sFTMX,['Fantom Ecosystem'],19822579,19822579,1389,Beethoven X,stader-sftmx,,
stablr-usd,usdr,StablR USD,"['Stablecoins', 'USD Stablecoin', 'Ethereum Ecosystem', 'Fiat-backed Stablecoin']",5400469,5400469,1916,EarnBIT,stablr-usd,USDRUSDR,
stake-dao,sdt,Stake DAO,"['Decentralized Finance (DeFi)', 'Yield Farming', 'Yield Aggregator', 'Polygon Ecosystem', 'Arbitrum Ecosystem', 'Olympus Pro Ecosystem', 'Ethereum Ecosystem', 'Liquid Staking Governance Tokens', 'Curve Ecosystem', 'Yield Optimizer']",62889415.51478392,66762194.00424983,1215,Curve (Ethereum),weth,,
staked-ether,steth,Lido Staked Ether,"['Decentralized Finance (DeFi)', 'Liquid Staking Tokens', 'Ethereum Ecosystem', 'Liquid Staked ETH', 'Liquid Staking']",9191417.246763732,9191434.206106031,11,Deribit Spot,usd-coin,STETHUSDC,
staked-hype,sthype,Staked HYPE,"['Liquid Staking Tokens', 'HyperEVM Ecosystem']",8759360.946984932,8760193.574562771,306,HyperSwap V3,wrapped-hype,,
staked-frax,sfrax,Staked FRAX,"['Decentralized Finance (DeFi)', 'USD Stablecoin', 'BNB Chain Ecosystem', 'Avalanche Ecosystem', 'Arbitrum Ecosystem', 'Liquid Staking Tokens', 'Ethereum Ecosystem', 'Optimism Ecosystem', 'Fiat-backed Stablecoin']",58828199.73790429,58828199.73790429,611,Velodrome Finance V2 (Optimism),frax,,
staked-frax-ether,sfrxeth,Staked Frax Ether,"['Decentralized Finance (DeFi)', 'BNB Chain Ecosystem', 'Polygon Ecosystem', 'Fantom Ecosystem', 'Arbitrum Ecosystem', 'Moonbeam Ecosystem', 'Liquid Staking Tokens', 'Ethereum Ecosystem', 'Optimism Ecosystem', 'Liquid Staked ETH', 'Liquid Staking']",80072.94295171002,80072.94295171002,336,Balancer V2,staked-frax-ether,,
staked-frax-usd,sfrxusd,Staked Frax USD,"['USD Stablecoin', 'Arbitrum Ecosystem', 'Liquid Staking Tokens', 'Ethereum Ecosystem', 'Real World Assets (RWA)', 'Mode Ecosystem', 'Fraxtal Ecosystem', 'X Layer Ecosystem', 'Sonic Ecosystem', 'Fiat-backed Stablecoin', 'Sei Network Ecosystem', 'Yield-Bearing Stablecoin']",24597943.72,24606629.19356282,984,Curve (Ethereum),savings-crvusd,SFRXUSDSCRVUSD,
stakewise,swise,StakeWise,"['Ethereum Ecosystem', 'Liquid Staking Governance Tokens', 'Liquid Staking']",563647389.4375626,1000000000,1674,UNISWAP3ETH,weth,,
stakewise-v3-oseth,oseth,StakeWise Staked ETH,"['Decentralized Finance (DeFi)', 'Liquid Staking Tokens', 'Ethereum Ecosystem', 'Liquid Staked ETH', 'Liquid Staking']",253790.0382,253790.0668,156,Curve (Ethereum),rocket-pool-eth,,
star-atlas,atlas,Star Atlas,"['Gaming (GameFi)', 'NFT', 'Metaverse', 'Solana Ecosystem', 'Animoca Brands Portfolio', 'Gaming Utility Token', 'Made in USA', 'MMO']",19074294487,36000000000,1041,MEXC,tether,ATLASUSDT,y
star-atlas-dao,polis,Star Atlas DAO,"['Gaming (GameFi)', 'Metaverse', 'Solana Ecosystem', 'Gaming Governance Token', 'Alameda Research Portfolio', 'Made in USA', 'MMO']",287475150.1,360000000,1164,MEXC,tether,POLISUSDT,y
stake-link,sdl,stake.link,"['Ethereum Ecosystem', 'Liquid Staking']",57998678.47,100000000,1042,UNISWAP3ETH,chainlink,,
stakestone-berachain-vault-token,berastone,StakeStone Berachain Vault Token,"['Yield Aggregator', 'Ethereum Ecosystem', 'YZi Labs (Prev. Binance Labs) Portfolio', 'Polychain Capital Portfolio']",161179.7194666344,161179.7194666344,217,UNISWAP3ETH,weth,,
stakestone,sto,StakeStone,"['Decentralized Finance (DeFi)', 'BNB Chain Ecosystem', 'Ethereum Ecosystem', 'Binance Wallet IDO']",225333333,1000000000,789,BINANCE,tether,STOUSDT,y
stargate-finance,stg,Stargate Finance,"['Decentralized Finance (DeFi)', 'Yield Farming', 'BNB Chain Ecosystem', 'Avalanche Ecosystem', 'Polygon Ecosystem', 'Fantom Ecosystem', 'Arbitrum Ecosystem', 'Ethereum Ecosystem', 'Optimism Ecosystem', 'Linea Ecosystem', 'Bridge Governance Tokens', 'Base Ecosystem', 'FTX Holdings']",971464728.4,1000000000,285,BINANCE,tether,STGUSDT,y
starknet,strk,Starknet,"['Infrastructure', 'Smart Contract Platform', 'Ethereum Ecosystem', 'Layer 2 (L2)', 'Zero Knowledge (ZK)', 'Starknet Ecosystem', 'Paradigm Portfolio', 'Coinbase Ventures Portfolio', 'Rollup', 'Multicoin Capital Portfolio', 'Alameda Research Portfolio', 'Pantera Capital Portfolio', 'GMCI Layer 2 Index', 'Consensys Portfolio', 'Sequoia Capital Portfolio', 'GMCI Index', 'Polychain Capital Portfolio']",3107889969.936132,10000000000,165,BINANCE,tether,STRKUSDT,y
stasis-eurs,eurs,STASIS EURO,"['Stablecoins', 'EUR Stablecoin', 'Polygon Ecosystem', 'Ethereum Ecosystem', 'Real World Assets (RWA)', 'Fiat-backed Stablecoin']",124125940,124125940,366,Uniswap v3 (Polygon),bridged-usdc-polygon-pos-bridge,,
status,snt,Status,"['Software as a service', 'Ethereum Ecosystem', 'Energi Ecosystem']",3960483788.3096976,6804870174,504,MEXC,tether,SNTUSDT,y
steakhouse-usdc-morpho-vault,steakusdc,Steakhouse USDC Morpho Vault,"['Decentralized Finance (DeFi)', 'Ethereum Ecosystem', 'Morpho Ecosystem']",119093327.9,119093327.9,394,,,,
steem-dollars,sbd,Steem Dollars,['SocialFi'],9500017.258,9500017.258,1657,HUOBI,tether,SBDUSDT,y
steem,steem,Steem,['SocialFi'],510593477.9,511418779.4,555,BINANCE,tether,STEEMUSDT,y
stellar,xlm,Stellar,"['Smart Contract Platform', 'Real World Assets (RWA)', 'Stellar Ecosystem', 'GMCI 30 Index', 'GMCI Index', 'Made in USA', 'Coinbase 50 Index']",30901973535.16473,50001786892.81785,16,Coinbase Exchange,,,
step-app-fitfi,fitfi,Step App,"['Sports', 'Gaming (GameFi)', 'Yield Farming', 'NFT', 'BNB Chain Ecosystem', 'Avalanche Ecosystem', 'DaoMaker Launchpad', 'Play To Earn', 'Move To Earn', 'Step Network Ecosystem', 'Gaming Governance Token', 'Sports Games']",3760000000,4600000000,1783,MEXC,tether,FITFIUSDT,y
stepn,gmt,GMT,"['Gaming (GameFi)', 'NFT', 'BNB Chain Ecosystem', 'Solana Ecosystem', 'Polygon Ecosystem', 'Play To Earn', 'Move To Earn', 'Ethereum Ecosystem', 'Binance Launchpad', 'Gaming Governance Token', 'Sports Games', 'Alameda Research Portfolio', 'YZi Labs (Prev. Binance Labs) Portfolio', 'Sequoia Capital Portfolio']",2816304969.306329,5128438309.306329,337,BINANCE,tether,GMTUSDT,y
ston-2,ston,STON,"['Decentralized Exchange (DEX)', 'Decentralized Finance (DeFi)', 'TON Ecosystem', 'Delphi Ventures Portfolio']",4575513.877,99999999.88,1652,CoinEx,tether,STONUSDT,y
step-finance,step,Step Finance,"['Decentralized Finance (DeFi)', 'Solana Ecosystem', 'Alameda Research Portfolio']",318038432.6610835,349999452.6137941,1100,GATEIO,tether,STEPUSDT,y
stonks-4,stnk,Stonks,"['Solana Ecosystem', 'Meme', 'Solana Meme', 'Wall Street Bets Themed', 'Stock market-themed']",581917.6419,581917.6419,1536,MEXC,tether,STNKUSDT,y
stool-prisondente,jailstool,Stool Prisondente,"['Solana Ecosystem', 'Pump.fun Ecosystem']",999853822.1,999853822.1,1850,MEXC,tether,JAILSTOOLUSDT,y
stonks-5,stonks,STONKS,"['Solana Ecosystem', 'Meme', 'Pump.fun Ecosystem']",999934708.7,999934708.7,751,MEXC,tether,STONKSUSDT,y
storm,stmx,StormX,"['Ethereum Ecosystem', 'E-commerce']",11000000000,12500000000,775,UPBIT,,,
storx,srx,StorX,"['Storage', 'XDC Ecosystem', 'DePIN']",502739952.3,601569845.6,938,BitMart,tether,SRXUSDT,y
story-2,ip,Story,"['Artificial Intelligence (AI)', 'Smart Contract Platform', 'Layer 1 (L1)', 'Made in USA', 'Story Ecosystem']",269706028.8,1004135646,90,MEXC,tether,IPUSDT,y
straitsx-xusd,xusd,StraitsX XUSD,"['Stablecoins', 'Ethereum Ecosystem']",25252577.67,25252577.67,1035,BINANCE,tether,XUSDUSDT,y
stp-network,stpt,STP,"['Decentralized Finance (DeFi)', 'Derivatives', 'Synthetic Issuer', 'Ethereum Ecosystem', 'Base Ecosystem', 'Synthetic']",1942420283.027067,1942420283.027067,427,BINANCE,tether,STPTUSDT,y
storj,storj,Storj,"['Storage', 'Harmony Ecosystem', 'Ethereum Ecosystem', 'DePIN', 'Energi Ecosystem']",143787438.7,424999998,758,BINANCE,tether,STORJUSDT,y
stratos,stos,Stratos,"['Entertainment', 'Infrastructure', 'Smart Contract Platform', 'Storage', 'Layer 1 (L1)', 'Ethereum Ecosystem', 'DePIN', 'Osmosis Ecosystem']",67128640,100000000,1594,MEXC,tether,STOSUSDT,y
stratis,strax,Stratis,"['Smart Contract Platform', 'Proof of Stake (PoS)']",1959773073.964382,2084613073.964382,444,BINANCE,tether,STRAXUSDT,y
stride,strd,Stride,"['Liquid Staking Governance Tokens', 'Osmosis Ecosystem', 'Pantera Capital Portfolio', 'Liquid Staking']",92402996.42,92403228.84,993,MEXC,tether,STRDUSDT,y
stride-staked-atom,statom,Stride Staked Atom,"['Liquid Staking Tokens', 'Osmosis Ecosystem', 'Evmos Ecosystem', 'Secret Ecosystem', 'Liquid Staking']",2474418.199,2474434.041,1238,Osmosis,stride-staked-atom,,
strike,strike,Strike,"['Decentralized Finance (DeFi)', 'Lending/Borrowing Protocols', 'Ethereum Ecosystem']",5545022.389698466,6540888,777,MEXC,tether,STRIKEUSDT,y
streamr,data,Streamr,"['Big Data', 'Infrastructure', 'Smart Contract Platform', 'BNB Chain Ecosystem', 'Polygon Ecosystem', 'Gnosis Chain Ecosystem', 'Ethereum Ecosystem', 'DePIN', 'Layer 0 (L0)']",767121867,1000541714,1382,BINANCE,tether,DATAUSDT,y
strawberry-ai,berry,Strawberry AI,"['Artificial Intelligence (AI)', 'Infrastructure', 'Solana Ecosystem', 'Ethereum Ecosystem', 'Base Ecosystem', 'AI Agents', 'DeFAI']",100000000,100000000,1557,UNISWAP3ETH,weth,,
streamr-xdata,xdata,Streamr XDATA,"['Big Data', 'Infrastructure', 'Internet of Things (IOT)', 'Ethereum Ecosystem']",697152733.0536901,987154514,1417,Coinone,,,
strike-3,strike,STRIKE,"['Gambling (GambleFi)', 'Solana Ecosystem']",3915908724.162877,9999997716.335209,1214,Meteora,wrapped-solana,,
strikecoin,strx,StrikeX,"['BNB Chain Ecosystem', 'Real World Assets (RWA)']",846440505.9,886812043,1213,PancakeSwap (v2),wbnb,,
stronghold-token,shx,Stronghold,"['Ethereum Ecosystem', 'Stellar Ecosystem', 'Made in USA']",5374948823,,728,MEXC,tether,SHXUSDT,y
sturdy,strdy,Sturdy,"['Decentralized Finance (DeFi)', 'Lending/Borrowing Protocols', 'Ethereum Ecosystem', 'Pantera Capital Portfolio', 'Bittensor Ecosystem', 'Binance Alpha Spotlight', 'DeFAI']",20710082.022743177,100000000,1342,MEXC,tether,STRDYUSDT,y
subsquid,sqd,SQD,"['Artificial Intelligence (AI)', 'Big Data', 'Analytics', 'Arbitrum Ecosystem', 'Base Ecosystem']",658558373.7317226,1337000000,376,MEXC,tether,SQDUSDT,y
stronghold-staked-sol,strongsol,Stronghold Staked SOL,"['Solana Ecosystem', 'Liquid Staking Tokens', 'Liquid Staked SOL', 'Liquid Staking']",44348.61894,44344.77057,1721,Orca,wrapped-solana,,
sudeng,hippo,sudeng,"['Meme', 'Sui Ecosystem', 'Sui Meme', 'Zoo-Themed']",10000000000,10000000000,1111,MEXC,tether,HIPPOUSDT,y
sui,sui,Sui,"['Smart Contract Platform', 'Binance Launchpool', 'Layer 1 (L1)', 'Sui Ecosystem', 'Coinbase Ventures Portfolio', 'Andreessen Horowitz (a16z) Portfolio', 'YZi Labs (Prev. Binance Labs) Portfolio', 'GMCI Layer 1 Index', 'Circle Ventures Portfolio', 'GMCI Index', 'Made in USA']",3338327017.911665,10000000000,13,BINANCE,tether,SUIUSDT,y
suilend,send,Suilend,"['Decentralized Finance (DeFi)', 'Lending/Borrowing Protocols', 'Sui Ecosystem']",48730741.3,100000000,899,MEXC,tether,SENDUSDT,y
suins-token,ns,SuiNS Token,"['Decentralized Identifier (DID)', 'Sui Ecosystem', 'Name Service']",155302085.1,500000000,865,MEXC,tether,NSUSDT,y
suku,suku,SUKU,"['Polygon Ecosystem', 'Ethereum Ecosystem', 'Made in USA']",430237414.5,1500000000,1317,MEXC,tether,SUKUUSDT,y
sundog,sundog,Sundog,"['Meme', 'Tron Ecosystem', 'Sun Pump Ecosystem', 'TRON Meme']",1000000000,1000000000,684,MEXC,tether,SUNDOGUSDT,y
sun-token,sun,Sun Token,"['Decentralized Finance (DeFi)', 'Tron Ecosystem']",19243656772.54747,19900730000,203,BINANCE,tether,SUNUSDT,y
superfarm,super,SuperVerse,"['Gaming (GameFi)', 'NFT', 'Collectibles', 'Polygon Ecosystem', 'Ethereum Ecosystem', 'Animoca Brands Portfolio', 'Gaming Blockchains', 'Made in USA']",451694843.4,999998077.4169172,207,BINANCE,tether,SUPERUSDT,y
super-oeth,superoeth,Super OETH,"['Decentralized Finance (DeFi)', 'Liquid Staking Tokens', 'Base Ecosystem', 'Liquid Staked ETH', 'Liquid Staking']",216244.8735122493,216244.8735122493,183,Aerodrome SlipStream,coinbase-wrapped-btc,,
superrare,rare,SuperRare,"['NFT', 'Ethereum Ecosystem']",829773770.6952108,1000000000,676,BINANCE,tether,RAREUSDT,y
super-champs,champ,Super Champs,"['Artificial Intelligence (AI)', 'Gaming (GameFi)', 'Ethereum Ecosystem', 'Base Ecosystem', 'Gaming Utility Token', 'Gaming Platform', 'AI Agents']",885400000,1000000000,1861,GATEIO,tether,CHAMPUSDT,y
superwalk,grnd,SuperWalk GRND,"['Arbitrum Ecosystem', 'Kaia Ecosystem']",625925623.1,987522926,823,BITHUMB,,,
supra,supra,Supra,"['Infrastructure', 'Smart Contract Platform', 'Oracle', 'Layer 1 (L1)', 'Animoca Brands Portfolio', 'Coinbase Ventures Portfolio', 'Cross-chain Communication', 'Made in USA', 'Supra Ecosystem']",13450337839.44581,79701642895.19206,498,MEXC,tether,SUPRAUSDT,y
susda,susda,sUSDa,"['Stablecoins', 'Ethereum Ecosystem']",81782472.84793225,81782504.12395224,516,THENA,usda-2,SUSDAUSDA,
susds,susds,sUSDS,"['Stablecoins', 'Arbitrum Ecosystem', 'Ethereum Ecosystem', 'Yield-Bearing Stablecoin']",2941005421.823932,2943931307.846209,43,Curve (Ethereum),tether,SUSDSUSDT,
susd-optimism,susd,sUSD (Optimism),"['Crypto-Backed Tokens', 'Stablecoins', 'Decentralized Finance (DeFi)', 'USD Stablecoin', 'Synthetic Asset', 'Derivatives', 'Optimism Ecosystem', 'Fiat-backed Stablecoin', 'Synthetic']",19900027.57,19896730.55254154,1220,Velodrome Finance V2 (Optimism),susd-optimism,SUSDSUSD,
sushi,sushi,Sushi,"['Decentralized Exchange (DEX)', 'Exchange-based Tokens', 'Decentralized Finance (DeFi)', 'Yield Farming', 'Automated Market Maker (AMM)', 'BNB Chain Ecosystem', 'Yearn Ecosystem', 'Solana Ecosystem', 'Avalanche Ecosystem', 'Polygon Ecosystem', 'Near Protocol Ecosystem', 'Fantom Ecosystem', 'Harmony Ecosystem', 'Arbitrum Ecosystem', 'Celo Ecosystem', 'Ethereum Ecosystem', 'Base Ecosystem', 'Alameda Research Portfolio', 'Pantera Capital Portfolio', 'Energi Ecosystem', 'Sora Ecosystem', 'Blockchain Capital Portfolio']",192789255.8554817,282434964.3935628,387,BINANCE,tether,SUSHIUSDT,y
swarm-bzz,bzz,Swarm,"['Storage', 'Gnosis Chain Ecosystem', 'Ethereum Ecosystem', 'DePIN']",63149437.83655022,63149437.83655022,1157,MEXC,tether,BZZUSDT,y
swarm-markets,smt,Swarm Markets,"['Polygon Ecosystem', 'Arbitrum Ecosystem', 'Ethereum Ecosystem', 'Real World Assets (RWA)', 'Base Ecosystem', 'RWA Protocol']",82545900.23,158040819.3,1755,MEXC,tether,SMTUSDT,y
swarmnode-ai,snai,SwarmNode.ai,"['Artificial Intelligence (AI)', 'Infrastructure', 'Solana Ecosystem', 'Pump.fun Ecosystem', 'AI Agent Launchpad', 'Binance Alpha Spotlight', 'AI Framework', 'DeFAI']",902460007,999971291.1,1275,Raydium,wrapped-solana,,
sweatcoin,sweat,Sweat Economy,"['Sports', 'Gaming (GameFi)', 'BNB Chain Ecosystem', 'Solana Ecosystem', 'Avalanche Ecosystem', 'Polygon Ecosystem', 'Near Protocol Ecosystem', 'Play To Earn', 'Arbitrum Ecosystem', 'Celo Ecosystem', 'Move To Earn', 'Ethereum Ecosystem', 'Optimism Ecosystem', 'Aptos Ecosystem', 'Sui Ecosystem', 'Base Ecosystem', 'Gaming Governance Token', 'Gaming Utility Token', 'OKX Ventures Portfolio']",7595544656,21136267328,817,Bitvavo,,,
swarms,swarms,Swarms,"['Artificial Intelligence (AI)', 'Solana Ecosystem', 'Meme', 'AI Agents', 'Pump.fun Ecosystem', 'Binance Alpha Spotlight', 'AI Framework']",999984830.6,999984830.6,879,MEXC,tether,SWARMSUSDT,y
swell-restaked-btc,swbtc,Swell Restaked BTC,"['Ethereum Ecosystem', 'Restaking', 'Liquid Restaking Tokens']",135.5565288,135.5565288,1441,,,,
swell-network,swell,Swell,"['Ethereum Ecosystem', 'Restaking', 'Liquid Restaking Governance Tokens']",2219878260.049752,10000000000,1121,MEXC,tether,SWELLUSDT,y
sweth,sweth,Swell Ethereum,"['Arbitrum Ecosystem', 'Liquid Staking Tokens', 'Ethereum Ecosystem', 'Liquid Staking']",121323.0957,121326.4783,251,UNISWAP3ETH,weth,,
swftcoin,swftc,SWFTCOIN,"['Exchange-based Tokens', 'NFT', 'BNB Chain Ecosystem', 'Ethereum Ecosystem']",10000000000,10000000000,363,Coinbase Exchange,,,
swissborg,borg,SwissBorg,"['Solana Ecosystem', 'Ethereum Ecosystem', 'Energi Ecosystem']",983102443.4,983102443.4,274,Raydium,swissborg,,
swipe,sxp,Solar,"['BNB Chain Ecosystem', 'Harmony Ecosystem', 'Ethereum Ecosystem', 'Alameda Research Portfolio', 'YZi Labs (Prev. Binance Labs) Portfolio']",639439928.5014119,641805368.0332102,391,BINANCE,tether,SXPUSDT,y
swisscheese,swch,SwissCheese,"['Decentralized Exchange (DEX)', 'Decentralized Finance (DeFi)', 'Polygon Ecosystem']",42750000,120000000,1219,MEXC,tether,SWCHUSDT,y
switch-token,switch,Switch Token,['Ethereum Ecosystem'],44292518549.50905,50000000000,1457,Tokpie,tether,SWITCHUSDT,
sx-network-2,sx,SX Network,"['Gambling (GambleFi)', 'Prediction Markets', 'Arbitrum Ecosystem', 'Ethereum Ecosystem', 'SX Rollup Ecosystem']",557943455.1591176,999253979,1036,UNISWAP3ETH,usd-coin,SXUSDC,
sygnum-fiusd-liquidity-fund,fiusd,Sygnum FIUSD Liquidity Fund,"['Arbitrum Ecosystem', 'ZkSync Ecosystem', 'Real World Assets (RWA)']",4196,4196,713,,,,
symmio,symm,SYMMIO,"['Decentralized Finance (DeFi)', 'Derivatives', 'Base Ecosystem', 'Intent']",256176636.7755435,409304534.9608957,1560,Aerodrome (Base),l2-standard-bridged-weth-base,,
synapse-2,syn,Synapse,"['BNB Chain Ecosystem', 'Avalanche Ecosystem', 'Polygon Ecosystem', 'Fantom Ecosystem', 'Arbitrum Ecosystem', 'Olympus Pro Ecosystem', 'Ethereum Ecosystem', 'Optimism Ecosystem', 'Bridge Governance Tokens', 'Base Ecosystem', 'Alameda Research Portfolio', 'Intent']",219066529,250000000,622,BINANCE,tether,SYNUSDT,y
sympson-ai,$symp,Sympson by Virtuals,"['Meme', 'Base Ecosystem', 'AI Meme', 'Virtuals Protocol Ecosystem']",1000000000,1000000000,1781,Uniswap V2 (Base),virtual-protocol,,
synfutures,f,SynFutures,"['Decentralized Finance (DeFi)', 'NFT', 'Perpetuals', 'Ethereum Ecosystem', 'NFTFi', 'DragonFly Capital Portfolio', 'Pantera Capital Portfolio', 'Polychain Capital Portfolio']",1621276596,10000000000,1174,MEXC,tether,FUSDT,y
syrup,syrup,Maple Finance,"['Decentralized Finance (DeFi)', 'Yield Farming', 'Lending/Borrowing Protocols', 'Ethereum Ecosystem', 'Real World Assets (RWA)', 'Base Ecosystem', 'Binance Alpha Spotlight']",1064968562.469133,1182824064.604299,309,MEXC,tether,SYRUPUSDT,y
syrupusdc,syrupusdc,SyrupUSDC,"['Stablecoins', 'Decentralized Finance (DeFi)', 'Lending/Borrowing Protocols', 'Ethereum Ecosystem']",233410434.9,233410434.9,242,UNISWAP3ETH,usd-coin,SYRUPUSDCUSDC,
syscoin,sys,Syscoin,"['Smart Contract Platform', 'Masternodes', 'Layer 1 (L1)', 'Decentralized Identifier (DID)', 'Layer 2 (L2)', 'Zero Knowledge (ZK)', 'Rollux Ecosystem', 'DWF Labs Portfolio', 'Data Availability', 'Modular Blockchain', 'Rollup', 'Proof of Work (PoW)']",813430735.7817848,813462259.7091558,753,BINANCE,tether,SYSUSDT,y
synternet-synt,synt,Synternet,"['Artificial Intelligence (AI)', 'Smart Contract Platform', 'Layer 1 (L1)', 'Ethereum Ecosystem', 'DePIN', 'Data Availability', 'AI Agents']",900152100,1144933400,1193,MEXC,tether,SYNTUSDT,y
taiko,taiko,Taiko,"['Smart Contract Platform', 'Ethereum Ecosystem', 'Layer 2 (L2)', 'Zero Knowledge (ZK)', 'Rollup', 'OKX Ventures Portfolio']",103152731.1279638,1000000000,555,MEXC,tether,TAIKOUSDT,y
tagger,tag,TAGGER,"['Artificial Intelligence (AI)', 'BNB Chain Ecosystem', 'AI Applications']",1.15381E+11,4.05381E+11,1907,PancakeSwap V3 (BSC),wbnb,,
talos,talos,Talos,"['Artificial Intelligence (AI)', 'Cardano Ecosystem', 'AI Agents']",1000000000,1000000000,1911,WingRiders,cardano,,
tajir-tech-hub,tjrm,Tajir Tech Hub,['Solana Ecosystem'],749999503.0830146,749999503.0830146,1281,MEXC,tether,TJRMUSDT,y
tao-bot,taobot,tao.bot,"['Decentralized Finance (DeFi)', 'Ethereum Ecosystem', 'AI Applications', 'Bittensor Ecosystem', 'DeFAI']",77201666.66,100000000,1075,Uniswap v2 (Ethereum),weth,,
